sample_id,word_id_gold,word_gold,lemma_gold,pos_gold,token_idx,word_id_pred,word_pred,lemma_pred,pos_pred,word_match
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.07,lumine,lumen,NOUN,7,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.11,lumine,lumen,NOUN,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.08,accepto,accipio,VERB,8,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.12,accepto,accipio,VERB,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.09,per,per,ADP,9,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.13,per,per,ADP,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.10,arcam,arca,NOUN,10,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.14,arcam,arca,NOUN,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.11,resplendeat,resplendeo,VERB,11,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.15,resplendeat,resplendeo,VERB,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.12,sed,sed,CCONJ,12,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.16,sed,sed,CCONJ,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.13,utrum,utrum,ADV,13,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.17,utrum,utrum,ADV,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.14,absidam,absida,NOUN,14,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.18,absidam,absidam,ADJ,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.15,an,an,CCONJ,15,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.19,an,an,SCONJ,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.16,absidam,absida,NOUN,16,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.20,absidam,absidam,PRON,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.17,dicere,dico,VERB,17,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.21,dicere,dico,VERB,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.18,debemus,debeo,VERB,18,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.22,debemus,debeo,VERB,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.19,hic,hic,DET,19,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.23,hic,hic,PRON,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.20,uerbi,uerbum,NOUN,20,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.24,uerbi,uerbi,NOUN,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.21,genus,genus,NOUN,21,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.25,genus,genus,NOUN,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.22,hic,hic,DET,22,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.26,hic,hic,ADV,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.23,uerbi,uerbum,NOUN,23,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.27,uerbi,uerbi,ADV,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.24,genus,genus,NOUN,24,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.28,genus,genus,NOUN,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.25,ambiguum,ambiguus,ADJ,25,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.29,ambiguum,ambigus,NOUN,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.26,quidam,quidam,PRON,26,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.30,quidam,quidam,PRON,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.27,doctorum,doctor,NOUN,27,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.31,doctorum,doco,NOUN,True
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.28,existimant,existimo,VERB,28,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.32,existimant,existimo,VERB,True
BVi.01a18.05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.2,absida,absida,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.4,absida,absidus,NOUN,True
BVi.01a18.05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.3,graece,graece,ADV,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.5,graece,graece,ADV,True
BVi.01a18.05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.4,circulus,circulus,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.6,circulus,circulus,NOUN,True
BVi.01a18.05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.5,interpretatur,interpretor,VERB,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.7,interpretatur,interpretor,VERB,True
Sg.55.32,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.4,idest,idest,ADV,True
Sg.55.32,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.1,absida,absida,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.5,absida,absidus,ADJ,True
Sg.55.32,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.2,graece,graece,ADV,2,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.6,graece,graece,ADV,True
Sg.55.32,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.3,interpretatur,interpretor,VERB,3,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.7,interpretatur,interpretor,VERB,True
Sg.55.32,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.4,lucida,lucidus,ADJ,4,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.8,lucida,lucidus,ADJ,True
Ang.50a09c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a09c.0,aiunt,aio,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a09c.4,aiunt,ajo,VERB,True
BVi.01a20,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a20.0,aiunt,aio,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a20.4,aiunt,ajo,VERB,True
Ang.50a09e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a09e.0,lunae,luna,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a09e.4,lunae,luna,NOUN,True
BVi.01a21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a21.0,lune,luna,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a21.4,lune,lu,NOUN,True
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.0,ut,ut,SCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.4,ut,ut,SCONJ,True
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.1,fit,facio,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.5,fit,facio,VERB,True
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.2,lucerna,lucerna,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.6,lucerna,lucerna,NOUN,True
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.3,contra,contra,ADP,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.7,contra,contra,ADP,True
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.4,corpus,corpus,NOUN,4,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.8,corpus,corpus,NOUN,True
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.5,hominis,homo,NOUN,5,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.9,hominis,homo,NOUN,True
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.0,ut,ut,SCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.4,ut,ut,SCONJ,True
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.1,fit,facio,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.5,fit,facio,VERB,True
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.2,candela,candela,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.6,candela,candela,NOUN,True
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.3,contra,contra,ADP,3,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.7,contra,contra,ADP,True
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.4,corpus,corpus,NOUN,4,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.8,corpus,corpus,NOUN,True
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.5,hominis,homo,NOUN,5,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.9,hominis,homo,NOUN,True
BVi.01a28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.0,ut,ut,SCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.4,ut,ut,SCONJ,True
BVi.01a28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.1,lucerna,lucerna,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.5,lucerna,lucerna,NOUN,True
BVi.01a28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.2,fit,facio,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.6,fit,facio,VERB,True
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.4,idest,idest,ADV,True
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.1,ut,ut,SCONJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.5,ut,ut,SCONJ,True
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.2,fit,facio,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.6,fit,facio,VERB,True
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.3,candela,candela,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.7,candela,candela,NOUN,True
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.4,contra,contra,ADP,4,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.8,contra,contra,ADP,True
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.5,corpus,corpus,NOUN,5,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.9,corpus,corpus,NOUN,True
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.6,hominis,homo,NOUN,6,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.10,hominis,homo,NOUN,True
Ang.50a14c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a14c.0,paulatim,paulatim,ADV,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a14c.4,paulatim,paulatim,ADV,True
BVi.01a30,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a30.0,paulatim,paulatim,ADV,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a30.4,paulatim,paulatim,ADV,True
Ang.50a20,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a20.0,cupida,auara,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a20.4,cupida,cupida,NOUN,True
Ang.50a20,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a20.1,auara,cupidus,ADJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a20.5,auara,auara,NOUN,True
BCr.27b23a,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b23a.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b23a.4,idest,idest,ADV,True
BCr.27b23a,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b23a.1,auara,auara,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b23a.5,auara,auara,NOUN,True
BVi.01a38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a38.0,auara,auara,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a38.4,auara,auara,NOUN,True
BVi.01a38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a38.1,cupida,cupidus,ADJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a38.5,cupida,cupida,NOUN,True
BCr.27b28,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b28.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b28.4,idest,idest,ADV,True
BCr.27b28,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b28.1,quaerere,quaero,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b28.5,quaerere,quaerere,VERB,True
BVi.01a45,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a45.0,cetera,ceterus,DET,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a45.4,cetera,ceterus,PRON,True
Ang.50a25b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a25b.0,apud,apud,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a25b.4,apud,apud,ADP,True
Ang.50a25b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a25b.1,scithas,scythae,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a25b.5,scithas,scithic,NOUN,True
BCr.27b34,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b34.0,apud,apud,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b34.4,apud,apud,ADP,True
BCr.27b34,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b34.1,scithios,scythae,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b34.5,scithios,scithius,NOUN,True
BVi.01a46a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46a.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46a.4,idest,idest,ADV,True
BVi.01a46a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46a.1,apud,apud,ADP,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46a.5,apud,apud,ADP,True
BVi.01a46a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46a.2,scithas,scythae,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46a.6,scithas,scithic,NOUN,True
Ang.50a26a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26a.0,causa,causa,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26a.4,causa,causa,NOUN,True
Ang.50a26a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26a.1,diei,dies,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26a.5,diei,dieum,NOUN,True
Ang.50a26a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26a.2,modici,modicus,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26a.6,modici,modicus,ADJ,True
BCr.27b35,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b35.0,causa,causa,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b35.4,causa,causa,NOUN,True
BCr.27b35,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b35.1,diei,dies,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b35.5,diei,dieum,NOUN,True
BCr.27b35,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b35.2,modici,modicus,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b35.6,modici,modicus,ADJ,True
BVi.01a46b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46b.0,causa,causa,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46b.4,causa,causa,NOUN,True
BVi.01a46b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46b.1,diei,dies,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46b.5,diei,dieum,NOUN,True
BVi.01a46b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46b.2,modici,modicus,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46b.6,modici,modicus,ADJ,True
Ang.50a26b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26b.0,somno,somnus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26b.4,somno,somnus,NOUN,True
BVi.01a47a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a47a.0,somno,somnus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a47a.4,somno,somnus,NOUN,True
Ang.50a27a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a27a.0,nox,nox,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a27a.4,nox,nox,NOUN,True
BVi.01a47b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a47b.0,nox,nox,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a47b.4,nox,nox,NOUN,True
Ang.50b03f,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b03f.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b03f.4,idest,idest,ADV,True
Ang.50b03f,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b03f.1,ad,ad,ADP,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b03f.5,ad,ad,ADP,True
Ang.50b03f,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b03f.2,septem,septem,NUM,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50b03f.6,septem,seps,NUM,True
BVi.01b14,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b14.0,ad,ad,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b14.4,ad,ad,ADP,True
BVi.01b14,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b14.1,septimo,septem,NUM,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b14.5,septimo,septimus,ADJ,True
BVi.01b14,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b14.2,numero,numerus,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b14.6,numero,numero,NOUN,True
BVi.01b22,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b22.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01b22.4,idest,idest,ADV,True
