sample_id,word_id_gold,word_gold,lemma_gold,pos_gold,token_idx,word_id_pred,word_pred,lemma_pred,pos_pred,word_match,pos_match?,lemma_match?,lemma_sim?
dev-s2,54,suprascripto,suprascriptus,DET,53,53,suprascripto,suprascripo,VERB,True,False,False,0.8333333333333334
dev-s2,55,quondam,quondam,ADJ,54,54,quondam,quondo,VERB,True,False,False,0.7692307692307693
dev-s2,56,vualpo,vualpus,PROPN,55,55,vualpo,vualpus,ADJ,True,False,True,1.0
dev-s2,57,genitor,genitor,NOUN,56,56,genitor,genitor,NOUN,True,True,True,1.0
dev-s2,58,meus,meus,DET,57,57,meus,meus,DET,True,True,True,1.0
dev-s2,59,qui,qui,DET,58,58,qui,qui,PRON,True,False,True,1.0
dev-s2,60,supra,supra,ADV,59,59,supra,supra,ADP,True,False,True,1.0
dev-s2,61,iohannis,johannes,PROPN,60,60,iohannis,iohannes,PROPN,True,True,False,0.875
dev-s2,62,",",",",PUNCT,61,61,",",",",PUNCT,True,True,True,1.0
dev-s2,63,et,et,CCONJ,62,62,et,et,CCONJ,True,True,True,1.0
dev-s2,64,petrus,petrus,PROPN,63,63,petrus,petrus,PROPN,True,True,True,1.0
dev-s2,65,",",",",PUNCT,64,64,",",",",PUNCT,True,True,True,1.0
dev-s2,66,germani,germanus,NOUN,65,65,germani,germanus,NOUN,True,True,True,1.0
dev-s2,67,",",",",PUNCT,66,66,",",",",PUNCT,True,True,True,1.0
dev-s2,68,ad,ad,ADP,67,67,ad,ad,ADP,True,True,True,1.0
dev-s2,69,manus,manus,NOUN,68,68,manus,manus,NOUN,True,True,True,1.0
dev-s2,70,suas,suus,DET,69,69,suas,suus,DET,True,True,True,1.0
dev-s2,71,abuerunt,habeo,VERB,70,70,abuerunt,abuo,VERB,True,True,False,0.6666666666666666
dev-s2,72,",",",",PUNCT,71,71,",",",",PUNCT,True,True,True,1.0
dev-s2,73,quas,qui,DET,72,72,quas,qui,PRON,True,False,True,1.0
dev-s2,74,ipsa,ipse,DET,73,73,ipsa,ipse,DET,True,True,True,1.0
dev-s2,75,res,res,NOUN,74,74,res,res,NOUN,True,True,True,1.0
dev-s2,76,pertenens,pertineo,VERB,75,75,pertenens,perteneo,VERB,True,True,False,0.875
dev-s2,77,ecclesie,ecclesia,NOUN,76,76,ecclesie,ecclesie,NOUN,True,True,False,0.875
dev-s2,78,vestre,uester,DET,77,77,vestre,vester,DET,True,True,False,0.8333333333333334
dev-s2,79,sancti,sanctus,ADJ,78,78,sancti,sanctus,ADJ,True,True,True,1.0
dev-s2,80,fridiani,fridianus,PROPN,79,79,fridiani,fridianus,NOUN,True,False,True,1.0
dev-s2,81,sita,sino,VERB,80,80,sita,sino,VERB,True,True,True,1.0
dev-s2,82,foras,foras,ADP,81,81,foras,foras,ADP,True,True,True,1.0
dev-s2,83,civitate,ciuitas,NOUN,82,82,civitate,civitas,NOUN,True,True,False,0.8571428571428571
dev-s2,84,ista,iste,DET,83,83,ista,iste,DET,True,True,True,1.0
dev-s2,85,lucense,lucensis,ADJ,84,84,lucense,luceo,VERB,True,False,False,0.6153846153846154
dev-s2,86,",",",",PUNCT,85,85,",",",",PUNCT,True,True,True,1.0
dev-s2,87,quas,qui,DET,86,86,quas,qui,PRON,True,False,True,1.0
dev-s2,88,ipsa,ipse,DET,87,87,ipsa,ipse,DET,True,True,True,1.0
dev-s2,89,ecclesia,ecclesia,NOUN,88,88,ecclesia,ecclesia,NOUN,True,True,True,1.0
dev-s2,90,sancti,sanctus,ADJ,89,89,sancti,sanctus,ADJ,True,True,True,1.0
dev-s2,91,fridiani,fridianus,PROPN,90,90,fridiani,fridianus,NOUN,True,False,True,1.0
dev-s2,92,est,sum,AUX,91,91,est,sum,AUX,True,True,True,1.0
dev-s2,93,desup,desub,ADP,92,92,desup,desup,ADP,True,True,False,0.8
dev-s2,94,potestatem,potestas,NOUN,93,93,potestatem,potestas,NOUN,True,True,True,1.0
dev-s2,95,ipsius,ipse,DET,94,94,ipsius,ipse,DET,True,True,True,1.0
dev-s2,96,episcupatui,episcopatus,NOUN,95,95,episcupatui,episcupo,VERB,True,False,False,0.631578947368421
dev-s2,97,vestro,uester,DET,96,96,vestro,vester,DET,True,True,False,0.8333333333333334
dev-s2,98,sancti,sanctus,ADJ,97,97,sancti,sanctus,ADJ,True,True,True,1.0
dev-s2,99,martini,martinus,PROPN,98,98,martini,martinus,PROPN,True,True,True,1.0
dev-s2,100,;,;,PUNCT,99,99,;,;,PUNCT,True,True,True,1.0
dev-s3,1,suprascriptas,suprascriptus,DET,0,0,suprascriptas,suprascripo,VERB,True,False,False,0.8333333333333334
dev-s3,2,res,res,NOUN,1,1,res,res,NOUN,True,True,True,1.0
dev-s3,3,in,in,ADP,2,2,in,in,ADP,True,True,True,1.0
dev-s3,4,predicto,praedictus,DET,3,3,predicto,predico,VERB,True,False,False,0.7058823529411765
dev-s3,5,loco,locus,NOUN,4,4,loco,locus,NOUN,True,True,True,1.0
dev-s3,6,murriano,murrianum,PROPN,5,5,murriano,murrianus,ADJ,True,False,False,0.8888888888888888
dev-s3,7,tam,tam,ADV,6,6,tam,tam,ADV,True,True,True,1.0
dev-s3,8,terris,terra,NOUN,7,7,terris,terra,NOUN,True,True,True,1.0
dev-s3,9,",",",",PUNCT,8,8,",",",",PUNCT,True,True,True,1.0
dev-s3,10,vineis,uinea,NOUN,9,9,vineis,vinius,ADJ,True,False,False,0.36363636363636365
dev-s3,11,",",",",PUNCT,10,10,",",",",PUNCT,True,True,True,1.0
dev-s3,12,olivis,oliua,NOUN,11,11,olivis,olio,NOUN,True,True,False,0.6666666666666666
dev-s3,13,",",",",PUNCT,12,12,",",",",PUNCT,True,True,True,1.0
dev-s3,14,silvis,silua,NOUN,13,13,silvis,silvum,NOUN,True,True,False,0.7272727272727273
dev-s3,15,",",",",PUNCT,14,14,",",",",PUNCT,True,True,True,1.0
dev-s3,16,virgareis,uirgareum,NOUN,15,15,virgareis,virgareus,ADJ,True,False,False,0.7777777777777778
dev-s3,17,",",",",PUNCT,16,16,",",",",PUNCT,True,True,True,1.0
dev-s3,18,cultas,cultus,ADJ,17,17,cultas,culo,VERB,True,False,False,0.6
dev-s3,19,res,res,NOUN,18,18,res,res,NOUN,True,True,True,1.0
dev-s3,20,vel,uel,CCONJ,19,19,vel,vel,CCONJ,True,True,False,0.6666666666666666
dev-s3,21,incultas,incultus,ADJ,20,20,incultas,inculo,VERB,True,False,False,0.7142857142857143
dev-s3,22,",",",",PUNCT,21,21,",",",",PUNCT,True,True,True,1.0
dev-s3,23,omnia,omnis,DET,22,22,omnia,omnis,DET,True,True,True,1.0
dev-s3,24,quantum,quantum,ADV,23,23,quantum,quantum,ADV,True,True,True,1.0
dev-s3,25,in,in,ADP,24,24,in,in,ADP,True,True,True,1.0
dev-s3,26,suprascripto,suprascriptus,DET,25,25,suprascripto,suprascripo,VERB,True,False,False,0.8333333333333334
dev-s3,27,loco,locus,NOUN,26,26,loco,locus,NOUN,True,True,True,1.0
dev-s3,28,murriano,murrianum,PROPN,27,27,murriano,murrianus,ADJ,True,False,False,0.8888888888888888
dev-s3,29,suprascripte,suprascriptus,DET,28,28,suprascripte,suprascripte,ADV,True,False,False,0.88
dev-s3,30,ecclesie,ecclesia,NOUN,29,29,ecclesie,ecclesie,NOUN,True,True,False,0.875
dev-s3,31,vestre,uester,DET,30,30,vestre,vester,DET,True,True,False,0.8333333333333334
dev-s3,32,sancti,sanctus,ADJ,31,31,sancti,sanctus,ADJ,True,True,True,1.0
dev-s3,33,fridiani,fridianus,PROPN,32,32,fridiani,fridianus,NOUN,True,False,True,1.0
dev-s3,34,est,sum,AUX,33,33,est,sum,AUX,True,True,True,1.0
dev-s3,35,pertenente,pertineo,VERB,34,34,pertenente,perteneo,VERB,True,True,False,0.875
dev-s3,36,et,et,CCONJ,35,35,et,et,CCONJ,True,True,True,1.0
dev-s3,37,suprascriptis,suprascriptus,DET,36,36,suprascriptis,suprascripo,VERB,True,False,False,0.8333333333333334
dev-s3,38,vualpo,vualpus,PROPN,37,37,vualpo,vualpus,ADJ,True,False,True,1.0
dev-s3,39,et,et,CCONJ,38,38,et,et,CCONJ,True,True,True,1.0
dev-s3,40,petrus,petrus,PROPN,39,39,petrus,petrus,PROPN,True,True,True,1.0
dev-s3,41,germani,germanus,NOUN,40,40,germani,germanus,NOUN,True,True,True,1.0
dev-s3,42,exinde,exinde,ADV,41,41,exinde,exinde,ADV,True,True,True,1.0
dev-s3,43,ad,ad,ADP,42,42,ad,ad,ADP,True,True,True,1.0
dev-s3,44,manus,manus,NOUN,43,43,manus,manus,NOUN,True,True,True,1.0
dev-s3,45,suas,suus,DET,44,44,suas,suus,DET,True,True,True,1.0
dev-s3,46,abuerunt,habeo,VERB,45,45,abuerunt,abuo,VERB,True,True,False,0.6666666666666666
dev-s3,47,nobis,nos,PRON,46,46,nobis,nos,PRON,True,True,True,1.0
dev-s3,48,dedisti,do,VERB,47,47,dedisti,do,VERB,True,True,True,1.0
dev-s3,49,in,in,ADP,48,48,in,in,ADP,True,True,True,1.0
dev-s3,50,integrum,integer,ADJ,49,49,integrum,integer,ADJ,True,True,True,1.0
dev-s3,51,",",",",PUNCT,50,50,",",",",PUNCT,True,True,True,1.0
dev-s3,52,tali,talis,DET,51,51,tali,talis,DET,True,True,True,1.0
dev-s3,53,ordinem,ordo,NOUN,52,52,ordinem,ordo,NOUN,True,True,True,1.0
dev-s3,54,ut,ut,SCONJ,53,53,ut,ut,SCONJ,True,True,True,1.0
dev-s3,55,da,da,ADP,54,54,da,do,VERB,True,False,False,0.5
dev-s3,56,admodum,admodum,ADV,55,55,admodum,admodum,ADV,True,True,True,1.0
dev-s3,57,in,in,ADP,56,56,in,in,ADP,True,True,True,1.0
dev-s3,58,nostra,noster,DET,57,57,nostra,noster,DET,True,True,True,1.0
dev-s3,59,vel,uel,CCONJ,58,58,vel,vel,SCONJ,True,False,False,0.6666666666666666
dev-s3,60,de,de,ADP,59,59,de,de,ADP,True,True,True,1.0
dev-s3,61,nostris,noster,DET,60,60,nostris,noster,DET,True,True,True,1.0
dev-s3,62,heredibus,heres,NOUN,61,61,heredibus,heres,NOUN,True,True,True,1.0
dev-s3,63,sint,sum,AUX,62,62,sint,sum,AUX,True,True,True,1.0
dev-s3,64,potestatem,potestas,NOUN,63,63,potestatem,potestas,NOUN,True,True,True,1.0
dev-s3,65,eas,is,PRON,64,64,eas,is,PRON,True,True,True,1.0
dev-s3,66,abendum,habeo,VERB,65,65,abendum,abo,VERB,True,True,False,0.75
dev-s3,67,",",",",PUNCT,66,66,",",",",PUNCT,True,True,True,1.0
dev-s3,68,inperandum,impero,VERB,67,67,inperandum,inpero,VERB,True,True,False,0.8333333333333334
dev-s3,69,",",",",PUNCT,68,68,",",",",PUNCT,True,True,True,1.0
dev-s3,70,laborare,laboro,VERB,69,69,laborare,laboro,VERB,True,True,True,1.0
dev-s3,71,faciendum,facio,VERB,70,70,faciendum,facio,VERB,True,True,True,1.0
dev-s3,72,",",",",PUNCT,71,71,",",",",PUNCT,True,True,True,1.0
dev-s3,73,gubernandum,guberno,VERB,72,72,gubernandum,guberno,VERB,True,True,True,1.0
dev-s3,74,",",",",PUNCT,73,73,",",",",PUNCT,True,True,True,1.0
dev-s3,75,meliorandum,melioro,VERB,74,74,meliorandum,melio,VERB,True,True,False,0.8333333333333334
dev-s3,76,et,et,CCONJ,75,75,et,et,CCONJ,True,True,True,1.0
dev-s3,77,nobis,nos,PRON,76,76,nobis,nos,PRON,True,True,True,1.0
dev-s3,78,eas,is,PRON,77,77,eas,is,PRON,True,True,True,1.0
dev-s3,79,privato,priuo,VERB,78,78,privato,privo,VERB,True,True,False,0.8
dev-s3,80,nomine,nomen,NOUN,79,79,nomine,nomen,NOUN,True,True,True,1.0
dev-s3,81,usufructuandum,usufructuo,VERB,80,80,usufructuandum,usufructuo,VERB,True,True,True,1.0
dev-s3,82,.,.,PUNCT,81,81,.,.,PUNCT,True,True,True,1.0
dev-s4,1,nisi,nisi,CCONJ,0,0,nisi,nisi,SCONJ,True,False,True,1.0
dev-s4,2,tantum,tantum,ADV,1,1,tantum,tantum,ADV,True,True,True,1.0
dev-s4,3,pro,pro,ADP,2,2,pro,pro,ADP,True,True,True,1.0
dev-s4,4,omni,omnis,DET,3,3,omni,omnis,DET,True,True,True,1.0
dev-s4,5,censum,census,NOUN,4,4,censum,census,NOUN,True,True,True,1.0
dev-s4,6,et,et,CCONJ,5,5,et,et,CCONJ,True,True,True,1.0
dev-s4,7,iustitia,iustitia,NOUN,6,6,iustitia,iustitia,NOUN,True,True,True,1.0
dev-s4,8,exinde,exinde,ADV,7,7,exinde,exinde,VERB,True,False,True,1.0
dev-s4,9,tibi,tu,PRON,8,8,tibi,tu,PRON,True,True,True,1.0
dev-s4,10,vel,uel,CCONJ,9,9,vel,vel,CCONJ,True,True,False,0.6666666666666666
dev-s4,11,ad,ad,ADP,10,10,ad,ad,ADP,True,True,True,1.0
dev-s4,12,successoribus,successor,NOUN,11,11,successoribus,successor,NOUN,True,True,True,1.0
dev-s4,13,tuis,tuus,DET,12,12,tuis,tuus,DET,True,True,True,1.0
dev-s4,14,",",",",PUNCT,13,13,",",",",PUNCT,True,True,True,1.0
dev-s4,15,ad,ad,ADP,14,14,ad,ad,ADP,True,True,True,1.0
dev-s4,16,pars,pars,NOUN,15,15,pars,pars,NOUN,True,True,True,1.0
dev-s4,17,ipsius,ipse,DET,16,16,ipsius,ipse,DET,True,True,True,1.0
dev-s4,18,ecclesie,ecclesia,NOUN,17,17,ecclesie,ecclesie,NOUN,True,True,False,0.875
dev-s4,19,",",",",PUNCT,18,18,",",",",PUNCT,True,True,True,1.0
dev-s4,20,per,per,ADP,19,19,per,per,ADP,True,True,True,1.0
dev-s4,21,singulos,singulus,ADJ,20,20,singulos,singulus,ADJ,True,True,True,1.0
dev-s4,22,annos,annus,NOUN,21,21,annos,annus,NOUN,True,True,True,1.0
dev-s4,23,per,per,ADP,22,22,per,per,ADP,True,True,True,1.0
dev-s4,24,omnem,omnis,DET,23,23,omnem,omnis,DET,True,True,True,1.0
dev-s4,25,mense,mensis,NOUN,24,24,mense,mensis,NOUN,True,True,True,1.0
dev-s4,26,octuber,october,ADJ,25,25,octuber,octuber,X,True,False,False,0.8571428571428571
dev-s4,27,censum,census,NOUN,26,26,censum,census,NOUN,True,True,True,1.0
dev-s4,28,vobis,uos,PRON,27,27,vobis,vobus,DET,True,False,False,0.5
dev-s4,29,reddere,reddo,VERB,28,28,reddere,reddo,VERB,True,True,True,1.0
dev-s4,30,debeamus,debeo,VERB,29,29,debeamus,debeo,VERB,True,True,True,1.0
dev-s4,31,hic,hic,ADV,30,30,hic,hic,DET,True,False,True,1.0
dev-s4,32,civitate,ciuitas,NOUN,31,31,civitate,civitas,NOUN,True,True,False,0.8571428571428571
dev-s4,33,luca,luca,PROPN,32,32,luca,lucas,ADJ,True,False,False,0.8888888888888888
dev-s4,34,ad,ad,ADP,33,33,ad,ad,ADP,True,True,True,1.0
dev-s4,35,ipso,ipse,DET,34,34,ipso,ipse,DET,True,True,True,1.0
dev-s4,36,domo,domus,NOUN,35,35,domo,domus,NOUN,True,True,True,1.0
dev-s4,37,vobis,uos,PRON,36,36,vobis,vobus,DET,True,False,False,0.5
dev-s4,38,vel,uel,CCONJ,37,37,vel,vel,CCONJ,True,True,False,0.6666666666666666
dev-s4,39,ad,ad,ADP,38,38,ad,ad,ADP,True,True,True,1.0
dev-s4,40,ministeriale,ministerialis,NOUN,39,39,ministeriale,ministerialis,ADJ,True,False,True,1.0
dev-s4,41,vestro,uester,DET,40,40,vestro,vester,DET,True,True,False,0.8333333333333334
dev-s4,42,quas,qui,PRON,41,41,quas,qui,PRON,True,True,True,1.0
dev-s4,43,ibi,ubi,ADV,42,42,ibi,ibi,ADV,True,True,False,0.6666666666666666
dev-s4,44,pre,prae,ADP,43,43,pre,pre,ADP,True,True,False,0.8571428571428571
dev-s4,45,tempore,tempus,NOUN,44,44,tempore,tempus,NOUN,True,True,True,1.0
dev-s4,46,abueritis,habeo,VERB,45,45,abueritis,abueritum,X,True,False,False,0.42857142857142855
dev-s4,47,",",",",PUNCT,46,46,",",",",PUNCT,True,True,True,1.0
dev-s4,48,argentum,argentum,NOUN,47,47,argentum,argentum,NOUN,True,True,True,1.0
dev-s4,49,denarios,denarius,NOUN,48,48,denarios,denarius,NOUN,True,True,True,1.0
dev-s4,50,bonos,bonus,ADJ,49,49,bonos,bonus,ADJ,True,True,True,1.0
dev-s4,51,expendiviles,expendibilis,ADJ,50,50,expendiviles,expendivilis,ADJ,True,True,False,0.9166666666666666
dev-s4,52,numero,numerus,NOUN,51,51,numero,numerus,NOUN,True,True,True,1.0
dev-s4,53,sexaginta,sexaginta,NUM,52,52,sexaginta,sexaginta,NUM,True,True,True,1.0
dev-s4,54,tantum,tantum,ADV,53,53,tantum,tantum,ADV,True,True,True,1.0
dev-s4,55,.,.,PUNCT,54,54,.,.,PUNCT,True,True,True,1.0
dev-s5,1,et,et,CCONJ,0,0,et,et,CCONJ,True,True,True,1.0
dev-s5,2,si,si,SCONJ,1,1,si,si,SCONJ,True,True,True,1.0
dev-s5,3,a,ab,ADP,2,2,a,ab,ADP,True,True,True,1.0
dev-s5,4,nos,nos,PRON,3,3,nos,nos,PRON,True,True,True,1.0
dev-s5,5,vobis,uos,PRON,4,4,vobis,vobus,DET,True,False,False,0.5
dev-s5,6,hec,hic,DET,5,5,hec,hec,DET,True,True,False,0.6666666666666666
dev-s5,7,omnia,omnis,DET,6,6,omnia,omnis,DET,True,True,True,1.0
dev-s5,8,qualiter,qualiter,SCONJ,7,7,qualiter,qualiter,ADV,True,False,True,1.0
dev-s5,9,superius,superius,ADV,8,8,superius,supra,ADV,True,True,False,0.6153846153846154
dev-s5,10,legitur,lego,VERB,9,9,legitur,lego,VERB,True,True,True,1.0
dev-s5,11,per,per,ADP,10,10,per,per,ADP,True,True,True,1.0
dev-s5,12,singulos,singulus,ADJ,11,11,singulos,singulus,ADJ,True,True,True,1.0
dev-s5,13,annos,annus,NOUN,12,12,annos,annus,NOUN,True,True,True,1.0
dev-s5,14,sic,sic,ADV,13,13,sic,sic,ADV,True,True,True,1.0
dev-s5,15,non,non,PART,14,14,non,non,PART,True,True,True,1.0
dev-s5,16,fuerit,sum,AUX,15,15,fuerit,sum,AUX,True,True,True,1.0
dev-s5,17,adinpleta,adimpleo,VERB,16,16,adinpleta,adinpleo,VERB,True,True,False,0.875
dev-s5,18,et,et,CCONJ,17,17,et,et,CCONJ,True,True,True,1.0
dev-s5,19,conservata,conseruo,VERB,18,18,conservata,conservo,VERB,True,True,False,0.875
dev-s5,20,aut,aut,CCONJ,19,19,aut,aut,CCONJ,True,True,True,1.0
dev-s5,21,si,si,SCONJ,20,20,si,si,SCONJ,True,True,True,1.0
dev-s5,22,suprascriptas,suprascriptus,DET,21,21,suprascriptas,suprascripo,VERB,True,False,False,0.8333333333333334
dev-s5,23,res,res,NOUN,22,22,res,res,NOUN,True,True,True,1.0
dev-s5,24,quas,qui,PRON,23,23,quas,qui,PRON,True,True,True,1.0
dev-s5,25,nobis,nos,PRON,24,24,nobis,nos,PRON,True,True,True,1.0
dev-s5,26,dedisti,do,VERB,25,25,dedisti,do,VERB,True,True,True,1.0
dev-s5,27,relaxaverimus,relaxo,VERB,26,26,relaxaverimus,relaxo,VERB,True,True,True,1.0
dev-s5,28,vel,uel,CCONJ,27,27,vel,vel,CCONJ,True,True,False,0.6666666666666666
dev-s5,29,si,si,SCONJ,28,28,si,si,SCONJ,True,True,True,1.0
dev-s5,30,per,per,ADP,29,29,per,per,ADP,True,True,True,1.0
dev-s5,31,nos,nos,PRON,30,30,nos,nos,PRON,True,True,True,1.0
dev-s5,32,pegioratas,peioro,VERB,31,31,pegioratas,pegio,VERB,True,True,False,0.7272727272727273
dev-s5,33,fuerit,sum,AUX,32,32,fuerit,sum,AUX,True,True,True,1.0
dev-s5,34,",",",",PUNCT,33,33,",",",",PUNCT,True,True,True,1.0
