sample_id,word_id_gold,word_gold,lemma_gold,pos_gold,token_idx,word_id_pred,word_pred,lemma_pred,pos_pred,word_match,pos_match?,lemma_match?,lemma_sim?
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.20,uerbi,uerbum,NOUN,20,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.20,uerbi,uerbum,NOUN,True,True,True,1.0
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.21,genus,genus,NOUN,21,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.21,genus,genus,NOUN,True,True,True,1.0
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.22,hic,hic,DET,22,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.22,hic,hic,DET,True,True,True,1.0
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.23,uerbi,uerbum,NOUN,23,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.23,uerbi,uerbum,NOUN,True,True,True,1.0
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.24,genus,genus,NOUN,24,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.24,genus,genus,NOUN,True,True,True,1.0
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.25,ambiguum,ambiguus,ADJ,25,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.25,ambiguum,ambiguus,ADJ,True,True,True,1.0
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.26,quidam,quidam,PRON,26,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.26,quidam,quidam,DET,True,False,True,1.0
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.27,doctorum,doctor,NOUN,27,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.27,doctorum,doctor,NOUN,True,True,True,1.0
BCr.27b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.28,existimant,existimo,VERB,28,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b03.28,existimant,existimo,VERB,True,True,True,1.0
BVi.01a18.05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.2,absida,absida,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.0,absida,absida,NOUN,True,True,True,1.0
BVi.01a18.05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.3,graece,graece,ADV,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.1,graece,graece,ADV,True,True,True,1.0
BVi.01a18.05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.4,circulus,circulus,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.2,circulus,circulus,NOUN,True,True,True,1.0
BVi.01a18.05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.5,interpretatur,interpretor,VERB,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a18.05.3,interpretatur,interpretor,VERB,True,True,True,1.0
Sg.55.32,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.0,idest,idest,CCONJ,True,False,True,1.0
Sg.55.32,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.1,absida,absida,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.1,absida,absida,NOUN,True,True,True,1.0
Sg.55.32,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.2,graece,graece,ADV,2,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.2,graece,graece,PROPN,True,False,True,1.0
Sg.55.32,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.3,interpretatur,interpretor,VERB,3,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.3,interpretatur,interpretor,VERB,True,True,True,1.0
Sg.55.32,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.4,lucida,lucidus,ADJ,4,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.32.4,lucida,lucidus,ADJ,True,True,True,1.0
Ang.50a09c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a09c.0,aiunt,aio,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a09c.0,aiunt,aio,VERB,True,True,True,1.0
BVi.01a20,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a20.0,aiunt,aio,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a20.0,aiunt,aio,VERB,True,True,True,1.0
Ang.50a09e,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a09e.0,lunae,luna,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a09e.0,lunae,luna,NOUN,True,True,True,1.0
BVi.01a21,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a21.0,lune,luna,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a21.0,lune,lunus,NOUN,True,True,False,0.6666666666666666
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.0,ut,ut,SCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.0,ut,ut,SCONJ,True,True,True,1.0
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.1,fit,facio,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.1,fit,fio,VERB,True,True,False,0.75
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.2,lucerna,lucerna,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.2,lucerna,lucernum,NOUN,True,True,False,0.8
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.3,contra,contra,ADP,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.3,contra,contra,ADP,True,True,True,1.0
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.4,corpus,corpus,NOUN,4,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.4,corpus,corpus,NOUN,True,True,True,1.0
Ang.50a11b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.5,hominis,homo,NOUN,5,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a11b.5,hominis,homo,NOUN,True,True,True,1.0
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.0,ut,ut,SCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.0,ut,ut,SCONJ,True,True,True,1.0
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.1,fit,facio,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.1,fit,fio,VERB,True,True,False,0.75
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.2,candela,candela,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.2,candela,candela,NOUN,True,True,True,1.0
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.3,contra,contra,ADP,3,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.3,contra,contra,ADP,True,True,True,1.0
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.4,corpus,corpus,NOUN,4,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.4,corpus,corpus,NOUN,True,True,True,1.0
BCr.27b06,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.5,hominis,homo,NOUN,5,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b06.5,hominis,homo,NOUN,True,True,True,1.0
BVi.01a28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.0,ut,ut,SCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.0,ut,ut,SCONJ,True,True,True,1.0
BVi.01a28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.1,lucerna,lucerna,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.1,lucerna,lucernum,NOUN,True,True,False,0.8
BVi.01a28,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.2,fit,facio,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a28.2,fit,fio,VERB,True,True,False,0.75
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.0,idest,idest,CCONJ,True,False,True,1.0
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.1,ut,ut,SCONJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.1,ut,ut,SCONJ,True,True,True,1.0
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.2,fit,facio,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.2,fit,fio,VERB,True,True,False,0.75
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.3,candela,candela,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.3,candela,candela,NOUN,True,True,True,1.0
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.4,contra,contra,ADP,4,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.4,contra,contra,ADP,True,True,True,1.0
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.5,corpus,corpus,NOUN,5,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.5,corpus,corpus,NOUN,True,True,True,1.0
Sg.55.38,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.6,hominis,homo,NOUN,6,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.55.38.6,hominis,homo,NOUN,True,True,True,1.0
Ang.50a14c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a14c.0,paulatim,paulatim,ADV,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a14c.0,paulatim,paulatim,ADV,True,True,True,1.0
BVi.01a30,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a30.0,paulatim,paulatim,ADV,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a30.0,paulatim,paulatim,ADV,True,True,True,1.0
Ang.50a20,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a20.0,cupida,auara,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a20.0,cupida,cupidus,ADJ,True,False,False,0.16666666666666666
Ang.50a20,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a20.1,auara,cupidus,ADJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a20.1,auara,auarus,ADJ,True,True,False,0.46153846153846156
BCr.27b23a,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b23a.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b23a.0,idest,idest,CCONJ,True,False,True,1.0
BCr.27b23a,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b23a.1,auara,auara,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b23a.1,auara,auarum,NOUN,True,True,False,0.7272727272727273
BVi.01a38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a38.0,auara,auara,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a38.0,auara,auarus,ADJ,True,False,False,0.7272727272727273
BVi.01a38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a38.1,cupida,cupidus,ADJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a38.1,cupida,cupidus,ADJ,True,True,True,1.0
BCr.27b28,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b28.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b28.0,idest,idest,CCONJ,True,False,True,1.0
BCr.27b28,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b28.1,quaerere,quaero,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b28.1,quaerere,quaero,VERB,True,True,True,1.0
BVi.01a45,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a45.0,cetera,ceterus,DET,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a45.0,cetera,ceterus,DET,True,True,True,1.0
Ang.50a25b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a25b.0,apud,apud,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a25b.0,apud,apud,ADP,True,True,True,1.0
Ang.50a25b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a25b.1,scithas,scythae,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a25b.1,scithas,scito,VERB,True,False,False,0.5
BCr.27b34,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b34.0,apud,apud,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b34.0,apud,apud,ADP,True,True,True,1.0
BCr.27b34,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b34.1,scithios,scythae,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b34.1,scithios,scithium,NOUN,True,True,False,0.5333333333333333
BVi.01a46a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46a.0,idest,idest,nan,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46a.0,idest,idest,CCONJ,True,False,True,1.0
BVi.01a46a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46a.1,apud,apud,ADP,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46a.1,apud,apud,ADP,True,True,True,1.0
BVi.01a46a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46a.2,scithas,scythae,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46a.2,scithas,scito,VERB,True,False,False,0.5
Ang.50a26a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26a.0,causa,causa,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26a.0,causa,causa,NOUN,True,True,True,1.0
Ang.50a26a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26a.1,diei,dies,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26a.1,diei,dies,NOUN,True,True,True,1.0
Ang.50a26a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26a.2,modici,modicus,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26a.2,modici,modicus,ADJ,True,True,True,1.0
BCr.27b35,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b35.0,causa,causa,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b35.0,causa,causa,NOUN,True,True,True,1.0
BCr.27b35,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b35.1,diei,dies,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b35.1,diei,dies,NOUN,True,True,True,1.0
BCr.27b35,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b35.2,modici,modicus,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.27b35.2,modici,modicus,ADJ,True,True,True,1.0
BVi.01a46b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46b.0,causa,causa,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46b.0,causa,causa,NOUN,True,True,True,1.0
BVi.01a46b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46b.1,diei,dies,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46b.1,diei,dies,NOUN,True,True,True,1.0
BVi.01a46b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46b.2,modici,modicus,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.01a46b.2,modici,modicus,ADJ,True,True,True,1.0
Ang.50a26b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26b.0,somno,somnus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.50a26b.0,somno,somnus,NOUN,True,True,True,1.0
